,Adview
8035,1991.5746
8036,2180.9016
8037,1251.8182
8038,1586.5651
8039,3984.1184
8040,2172.1624
8041,2133.6077
8042,2188.8254
8043,2209.3093
8044,1829.5548
8045,2153.8054
8046,1707.0428
8047,2081.7378
8048,2140.1433
8049,1605.0111
8050,1726.3046
8051,2190.5984
8052,2201.4636
8053,2431.4739
8054,1843.1014
8055,2178.9138
8056,1704.2278
8057,1472.1151
8058,2065.4844
8059,2229.248
8060,1500.7684
8061,2124.0725
8062,1252.8945
8063,1411.7556
8064,2082.784
8065,2246.1294
8066,1932.7399
8067,1382.7255
8068,2175.203
8069,1918.1715
8070,2244.2332
8071,2000.7516
8072,1248.4852
8073,1803.7683
8074,1549.218
8075,1123.6051
8076,1275.3524
8077,2371.2847
8078,2003.5365
8079,2176.069
8080,1585.485
8081,2084.2107
8082,1905.5428
8083,2278.2566
8084,2153.6292
8085,1901.4572
8086,1602.4957
8087,1893.9847
8088,2171.71
8089,1402.4077
8090,1455.9204
8091,1583.7113
8092,2281.4583
8093,2059.51
8094,1608.171
8095,2005.1998
8096,1079.0404
8097,1549.5851
8098,2273.6782
8099,2269.618
8100,2317.568
8101,1907.9448
8102,1320.3624
8103,1436.3236
8104,1655.0542
8105,2099.8945
8106,1772.0431
8107,1857.357
8108,2054.2095
8109,2018.345
8110,1264.5201
8111,1926.0461
8112,2239.0066
8113,2206.067
8114,1837.3667
8115,1934.9418
8116,1864.4922
8117,1729.2474
8118,1746.6593
8119,1463.3519
8120,2227.514
8121,1787.6578
8122,1019.63763
8123,1783.1887
8124,2028.938
8125,2470.4912
8126,1438.7946
8127,1388.7958
8128,1367.2484
8129,1737.2225
8130,2177.0056
8131,1032.9355
8132,2117.0317
8133,2083.8054
8134,1779.7482
8135,2209.288
8136,2052.9492
8137,1176.5266
8138,1369.8273
8139,2255.2927
8140,1231.0475
8141,1342.9359
8142,1689.1346
8143,1130.1976
8144,1509.6322
8145,2080.0723
8146,1827.7438
8147,1239.7465
8148,1044.6597
8149,1641.9609
8150,2122.8186
8151,1587.4097
8152,1074.2156
8153,2305.344
8154,2314.433
8155,1892.667
8156,1513.5924
8157,1592.8204
8158,1296.6116
8159,1443.3529
8160,2441.0383
8161,1918.8607
8162,2295.2507
8163,2301.53
8164,2421.92
8165,1325.2963
8166,2397.5332
8167,1683.8578
8168,1964.3678
8169,1291.3047
8170,1740.5812
8171,2074.6702
8172,2566.8894
8173,1911.3287
8174,2093.302
8175,1321.5511
8176,1583.1459
8177,1277.1141
8178,2133.016
8179,2246.0764
8180,2189.532
8181,1925.4132
8182,2209.424
8183,1783.7552
8184,1613.6223
8185,1439.2162
8186,1655.0461
8187,1390.226
8188,2589.8755
8189,2193.6458
8190,2105.406
8191,2040.2755
8192,2220.752
8193,1377.5265
8194,2122.256
8195,1873.4438
8196,2411.59
8197,1459.3617
8198,1974.1256
8199,2000.7513
8200,1813.7074
8201,1610.545
8202,1762.0148
8203,1577.9656
8204,2003.5582
8205,1311.357
8206,2046.6075
8207,2248.8445
8208,1727.0162
8209,1220.503
8210,1391.2388
8211,2016.1068
8212,2190.9148
8213,1317.7985
8214,2053.569
8215,2160.201
8216,1585.5876
8217,1757.3885
8218,2166.1345
8219,1238.9218
8220,2308.3406
8221,1758.9473
8222,2079.3757
8223,2166.6252
8224,2254.4944
8225,1752.6434
8226,983.2972
8227,1786.7882
8228,1804.0801
8229,1580.4203
8230,1500.0887
8231,1571.7783
8232,1555.4779
8233,1698.7261
8234,1934.9794
8235,2114.1296
8236,2255.3076
8237,1424.531
8238,1227.1486
8239,2156.531
8240,2128.2751
8241,2247.6921
8242,1547.4867
8243,2079.0715
8244,2311.1082
8245,1629.604
8246,1896.2594
8247,1361.233
8248,1788.7583
8249,1716.6602
8250,1883.3206
8251,1266.096
8252,2013.9135
8253,1245.9806
8254,1269.5055
8255,2060.73
8256,1908.6835
8257,2422.3367
8258,1235.2325
8259,2183.0007
8260,1624.9711
8261,1920.9382
8262,1881.8527
8263,1427.2454
8264,2445.877
8265,2079.2688
8266,2007.5485
8267,1771.663
8268,1796.9032
8269,1952.0897
8270,2348.265
8271,1234.1737
8272,2038.8173
8273,2061.8276
8274,2089.8333
8275,1547.4276
8276,1640.5366
8277,2091.1182
8278,1865.875
8279,2106.3284
8280,2117.0168
8281,2039.5527
8282,1270.8707
8283,1388.8723
8284,2404.492
8285,2213.4216
8286,1334.7526
8287,1608.4474
8288,1830.1013
8289,1779.3359
8290,2020.59
8291,1373.1472
8292,1479.0338
8293,1745.7435
8294,1986.5082
8295,1533.1448
8296,1042.3917
8297,1234.1353
8298,2232.5337
8299,1960.1625
8300,1737.2001
8301,2098.893
8302,1463.609
8303,2038.8585
8304,1415.2413
8305,1662.6667
8306,1297.8812
8307,1813.2115
8308,1577.7911
8309,1992.2932
8310,2421.665
8311,2315.7844
8312,2250.482
8313,2355.695
8314,2159.4875
8315,2073.859
8316,1070.3146
8317,2026.8695
8318,1566.5214
8319,1248.6271
8320,1999.7455
8321,2166.4783
8322,2145.5083
8323,2072.1194
8324,1628.7592
8325,1255.7518
8326,1183.1904
8327,2145.0188
8328,1600.7931
8329,1166.518
8330,2113.4377
8331,1533.2043
8332,2155.5242
8333,2366.5896
8334,2133.9893
8335,2134.3347
8336,1292.558
8337,1803.5573
8338,1582.2845
8339,1793.9247
8340,1932.5299
8341,1458.5977
8342,2075.3416
8343,2502.5273
8344,1561.9712
8345,2021.843
8346,2149.2075
8347,1222.675
8348,2167.3025
8349,1179.4474
8350,1958.474
8351,2041.8925
8352,1913.632
8353,2117.016
8354,1587.3889
8355,1730.2452
8356,2106.034
8357,1350.1943
8358,2239.3982
8359,1764.0634
8360,1193.3221
8361,1770.8761
8362,2012.6566
8363,2116.7183
8364,2102.0283
8365,2064.3284
8366,1240.9825
8367,1549.1349
8368,1644.9093
8369,1931.8248
8370,1464.3096
8371,1399.6757
8372,1314.5798
8373,1559.1764
8374,1936.547
8375,1128.2645
8376,2132.8762
8377,2436.678
8378,2162.9373
8379,1903.0154
8380,1534.5406
8381,1999.7306
8382,1979.4391
8383,1026.178
8384,2559.8125
8385,2069.8538
8386,1013.4312
8387,2503.6936
8388,1948.1016
8389,1625.9794
8390,1830.1417
8391,2184.2158
8392,2038.7295
8393,2076.409
8394,1789.4938
8395,1152.8699
8396,1639.5807
8397,2093.6567
8398,1779.0543
8399,1912.4594
8400,1201.998
8401,1350.074
8402,2062.5593
8403,1576.9731
8404,1752.9429
8405,1739.0939
8406,1880.9287
8407,1795.2134
8408,1843.9148
8409,1072.0573
8410,1242.2112
8411,2296.0076
8412,1900.434
8413,2364.0198
8414,2172.5125
8415,2158.1975
8416,2174.7234
8417,2404.8076
8418,1659.6031
8419,2075.9414
8420,2224.323
8421,2131.0725
8422,1352.3075
8423,1897.2762
8424,1349.246
8425,2045.732
8426,1897.6256
8427,1242.5756
8428,2241.365
8429,2001.777
8430,2196.9355
8431,2296.446
8432,1236.5328
8433,2331.6897
8434,1495.71
8435,1261.1979
8436,2188.9358
8437,2182.323
8438,1657.8607
8439,2260.9177
8440,1502.9036
8441,1695.8324
8442,2200.3386
8443,2083.4856
8444,2100.578
8445,2122.965
8446,1913.636
8447,1569.7052
8448,1638.3966
8449,1733.375
8450,2174.8728
8451,2118.8428
8452,1936.4525
8453,2157.1257
8454,1047.148
8455,2126.5317
8456,2059.6387
8457,1557.0638
8458,985.09265
8459,2050.58
8460,1830.5851
8461,1978.9891
8462,2270.9172
8463,1691.6909
8464,1893.7194
8465,1860.2343
8466,1933.4784
8467,1244.806
8468,1473.1588
8469,1440.5626
8470,1159.7515
8471,1981.4882
8472,1281.2145
8473,1221.7711
8474,1990.5743
8475,1401.2863
8476,1587.5052
8477,2138.9827
8478,2021.9081
8479,2278.0005
8480,2461.2366
8481,2199.9727
8482,2125.3035
8483,1733.3641
8484,1526.8094
8485,2369.7695
8486,1915.9841
8487,2601.425
8488,1934.8273
8489,2356.1912
8490,1942.2162
8491,1950.6471
8492,1501.0903
8493,1996.0802
8494,2278.306
8495,1729.5182
8496,1987.9645
8497,1803.5571
8498,2124.7
8499,1900.1637
8500,1466.5491
8501,2086.3562
8502,1555.0411
8503,1805.984
8504,1914.4882
8505,1749.5468
8506,1926.686
8507,26.659264
8508,2070.6013
8509,1670.8506
8510,2215.985
8511,1368.6978
8512,2184.5552
8513,2021.3737
8514,1817.6079
8515,1637.4752
8516,2254.0369
8517,1515.7155
8518,2320.7434
8519,1567.3326
8520,1369.4379
8521,1090.3439
8522,1100.9762
8523,1852.2953
8524,2239.7024
8525,1814.9065
8526,1672.2377
8527,1582.6432
8528,2417.0496
8529,1808.7579
8530,2142.5762
8531,1960.7484
8532,2010.0647
8533,2287.7478
8534,2122.223
8535,1244.7823
8536,1112.4443
8537,1102.0968
8538,1480.3412
8539,2560.7898
8540,1123.472
8541,2176.0383
8542,2141.613
8543,1666.1465
8544,1069.4042
8545,1437.0162
8546,2323.8962
8547,2072.004
8548,2188.9875
